SPY,SPY,SPY,SPY,SPY,SPY,SPY,AKREX,AKREX,AKREX,AKREX,AKREX,AKREX,AKREX,TROW,TROW,TROW,TROW,TROW,TROW,TROW,COHOX,COHOX,COHOX,COHOX,COHOX,COHOX,COHOX,VTI,VTI,VTI,VTI,VTI,VTI,VTI
open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
304.12,304.13,301.73,303.33,68989134,319480,302.777857,304.12,304.13,301.73,303.33,68989134,319480,302.777857,304.12,304.13,301.73,303.33,68989134,319480,302.777857,304.12,304.13,301.73,303.33,68989134,319480,302.777857,304.12,304.13,301.73,303.33,68989134,319480,302.777857
304.92,306.19,304.74,306.17,71142015,321897,305.482057,304.92,306.19,304.74,306.17,71142015,321897,305.482057,304.92,306.19,304.74,306.17,71142015,321897,305.482057,304.92,306.19,304.74,306.17,71142015,321897,305.482057,304.92,306.19,304.74,306.17,71142015,321897,305.482057
307.86,308.0,306.96,307.37,60606916,217934,307.058902,307.86,308.0,306.96,307.37,60606916,217934,307.058902,307.86,308.0,306.96,307.37,60606916,217934,307.058902,307.86,308.0,306.96,307.37,60606916,217934,307.058902,307.86,308.0,306.96,307.37,60606916,217934,307.058902
307.59,307.9195,306.71,307.04,42955771,210376,307.186604,307.59,307.9195,306.71,307.04,42955771,210376,307.186604,307.59,307.9195,306.71,307.04,42955771,210376,307.186604,307.59,307.9195,306.71,307.04,42955771,210376,307.186604,307.59,307.9195,306.71,307.04,42955771,210376,307.186604
307.03,307.4,306.06,307.07,46487108,217559,306.885517,307.03,307.4,306.06,307.07,46487108,217559,306.885517,307.03,307.4,306.06,307.07,46487108,217559,306.885517,307.03,307.4,306.06,307.07,46487108,217559,306.885517,307.03,307.4,306.06,307.07,46487108,217559,306.885517
308.57,309.65,307.66,308.21,54279174,237931,308.471274,308.57,309.65,307.66,308.21,54279174,237931,308.471274,308.57,309.65,307.66,308.21,54279174,237931,308.471274,308.57,309.65,307.66,308.21,54279174,237931,308.471274,308.57,309.65,307.66,308.21,54279174,237931,308.471274
307.8,309.0036,307.03,308.93,49068959,201770,308.340248,307.8,309.0036,307.03,308.93,49068959,201770,308.340248,307.8,309.0036,307.03,308.93,49068959,201770,308.340248,307.8,309.0036,307.03,308.93,49068959,201770,308.340248,307.8,309.0036,307.03,308.93,49068959,201770,308.340248
307.42,308.94,307.27,308.36,36857409,140063,308.174603,307.42,308.94,307.27,308.36,36857409,140063,308.174603,307.42,308.94,307.27,308.36,36857409,140063,308.174603,307.42,308.94,307.27,308.36,36857409,140063,308.174603,307.42,308.94,307.27,308.36,36857409,140063,308.174603
308.75,309.99,307.7,308.96,46487524,208796,309.094331,308.75,309.99,307.7,308.96,46487524,208796,309.094331,308.75,309.99,307.7,308.96,46487524,208796,309.094331,308.75,309.99,307.7,308.96,46487524,208796,309.094331,308.75,309.99,307.7,308.96,46487524,208796,309.094331
307.91,309.54,307.66,309.15,54813789,258612,308.889742,307.91,309.54,307.66,309.15,54813789,258612,308.889742,307.91,309.54,307.66,309.15,54813789,258612,308.889742,307.91,309.54,307.66,309.15,54813789,258612,308.889742,307.91,309.54,307.66,309.15,54813789,258612,308.889742
308.79,309.64,308.09,309.54,52042374,197811,309.154768,308.79,309.64,308.09,309.54,52042374,197811,309.154768,308.79,309.64,308.09,309.54,52042374,197811,309.154768,308.79,309.64,308.09,309.54,52042374,197811,309.154768,308.79,309.64,308.09,309.54,52042374,197811,309.154768
311.02,311.84,310.26,311.81,63017062,206158,311.224041,311.02,311.84,310.26,311.81,63017062,206158,311.224041,311.02,311.84,310.26,311.81,63017062,206158,311.224041,311.02,311.84,310.26,311.81,63017062,206158,311.224041,311.02,311.84,310.26,311.81,63017062,206158,311.224041
311.53,312.28,311.03,311.98,50249492,203344,311.812773,311.53,312.28,311.03,311.98,50249492,203344,311.812773,311.53,312.28,311.03,311.98,50249492,203344,311.812773,311.53,312.28,311.03,311.98,50249492,203344,311.812773,311.53,312.28,311.03,311.98,50249492,203344,311.812773
312.68,312.69,311.22,311.91,71272497,230880,312.009439,312.68,312.69,311.22,311.91,71272497,230880,312.009439,312.68,312.69,311.22,311.91,71272497,230880,312.009439,312.68,312.69,311.22,311.91,71272497,230880,312.009439,312.68,312.69,311.22,311.91,71272497,230880,312.009439
311.28,311.85,309.06,310.81,79719841,381793,310.6575,311.28,311.85,309.06,310.81,79719841,381793,310.6575,311.28,311.85,309.06,310.81,79719841,381793,310.6575,311.28,311.85,309.06,310.81,79719841,381793,310.6575,311.28,311.85,309.06,310.81,79719841,381793,310.6575
310.89,311.01,309.39,310.3,54689005,239122,310.31455,310.89,311.01,309.39,310.3,54689005,239122,310.31455,310.89,311.01,309.39,310.3,54689005,239122,310.31455,310.89,311.01,309.39,310.3,54689005,239122,310.31455,310.89,311.01,309.39,310.3,54689005,239122,310.31455
311.09,311.24,309.85,311.02,44851102,184088,310.780328,311.09,311.24,309.85,311.02,44851102,184088,310.780328,311.09,311.24,309.85,311.02,44851102,184088,310.780328,311.09,311.24,309.85,311.02,44851102,184088,310.780328,311.09,311.24,309.85,311.02,44851102,184088,310.780328
311.98,313.37,311.98,313.33,48762676,200424,312.827428,311.98,313.37,311.98,313.33,48762676,200424,312.827428,311.98,313.37,311.98,313.33,48762676,200424,312.827428,311.98,313.37,311.98,313.33,48762676,200424,312.827428,311.98,313.37,311.98,313.33,48762676,200424,312.827428
313.41,314.28,313.06,313.99,37977954,183541,313.819673,313.41,314.28,313.06,313.99,37977954,183541,313.819673,313.41,314.28,313.06,313.99,37977954,183541,313.819673,313.41,314.28,313.06,313.99,37977954,183541,313.819673,313.41,314.28,313.06,313.99,37977954,183541,313.819673
314.61,315.48,314.37,315.42,44792579,170590,314.889578,314.61,315.48,314.37,315.42,44792579,170590,314.889578,314.61,315.48,314.37,315.42,44792579,170590,314.889578,314.61,315.48,314.37,315.42,44792579,170590,314.889578,314.61,315.48,314.37,315.42,44792579,170590,314.889578
314.86,315.13,314.06,314.33,37342759,114254,314.665264,314.86,315.13,314.06,314.33,37342759,114254,314.665264,314.86,315.13,314.06,314.33,37342759,114254,314.665264,314.86,315.13,314.06,314.33,37342759,114254,314.665264,314.86,315.13,314.06,314.33,37342759,114254,314.665264
314.59,314.66,311.17,311.66,77202447,384323,312.214913,314.59,314.66,311.17,311.66,77202447,384323,312.214913,314.59,314.66,311.17,311.66,77202447,384323,312.214913,314.59,314.66,311.17,311.66,77202447,384323,312.214913,314.59,314.66,311.17,311.66,77202447,384323,312.214913
308.65,309.64,307.13,309.51,75838267,390366,308.670759,308.65,309.64,307.13,309.51,75838267,390366,308.670759,308.65,309.64,307.13,309.51,75838267,390366,308.670759,308.65,309.64,307.13,309.51,75838267,390366,308.670759,308.65,309.64,307.13,309.51,75838267,390366,308.670759
310.7,312.12,310.32,311.5,48930402,237526,311.439194,310.7,312.12,310.32,311.5,48930402,237526,311.439194,310.7,312.12,310.32,311.5,48930402,237526,311.439194,310.7,312.12,310.32,311.5,48930402,237526,311.439194,310.7,312.12,310.32,311.5,48930402,237526,311.439194
312.23,312.25,310.58,312.09,40781669,189389,311.599958,312.23,312.25,310.58,312.09,40781669,189389,311.599958,312.23,312.25,310.58,312.09,40781669,189389,311.599958,312.23,312.25,310.58,312.09,40781669,189389,311.599958,312.23,312.25,310.58,312.09,40781669,189389,311.599958
314.12,315.31,314.11,314.83,49211000,210526,314.636953,314.12,315.31,314.11,314.83,49211000,210526,314.636953,314.12,315.31,314.11,314.83,49211000,210526,314.636953,314.12,315.31,314.11,314.83,49211000,210526,314.636953,314.12,315.31,314.11,314.83,49211000,210526,314.636953
314.44,315.18,313.8,313.89,34983880,154957,314.422326,314.44,315.18,313.8,313.89,34983880,154957,314.422326,314.44,315.18,313.8,313.89,34983880,154957,314.422326,314.44,315.18,313.8,313.89,34983880,154957,314.422326,314.44,315.18,313.8,313.89,34983880,154957,314.422326
313.82,314.55,312.81,313.58,53338383,227161,313.74471,313.82,314.55,312.81,313.58,53338383,227161,313.74471,313.82,314.55,312.81,313.58,53338383,227161,313.74471,313.82,314.55,312.81,313.58,53338383,227161,313.74471,313.82,314.55,312.81,313.58,53338383,227161,313.74471
314.03,314.7,313.4393,314.33,55061928,214141,314.082401,314.03,314.7,313.4393,314.33,55061928,214141,314.082401,314.03,314.7,313.4393,314.33,55061928,214141,314.082401,314.03,314.7,313.4393,314.33,55061928,214141,314.082401,314.03,314.7,313.4393,314.33,55061928,214141,314.082401
314.43,317.99,314.17,317.08,97155684,473112,316.654667,314.43,317.99,314.17,317.08,97155684,473112,316.654667,314.43,317.99,314.17,317.08,97155684,473112,316.654667,314.43,317.99,314.17,317.08,97155684,473112,316.654667,314.43,317.99,314.17,317.08,97155684,473112,316.654667
316.87,318.67,316.02,317.29,81547231,431883,317.316267,316.87,318.67,316.02,317.29,81547231,431883,317.316267,316.87,318.67,316.02,317.29,81547231,431883,317.316267,316.87,318.67,316.02,317.29,81547231,431883,317.316267,316.87,318.67,316.02,317.29,81547231,431883,317.316267
319.22,320.15,317.2542,319.49,82955814,254813,319.45046,319.22,320.15,317.2542,319.49,82955814,254813,319.45046,319.22,320.15,317.2542,319.49,82955814,254813,319.45046,319.22,320.15,317.2542,319.49,82955814,254813,319.45046,319.22,320.15,317.2542,319.49,82955814,254813,319.45046
319.92,320.25,319.48,319.5495,61186347,203126,319.698999,319.92,320.25,319.48,319.5495,61186347,203126,319.698999,319.92,320.25,319.48,319.5495,61186347,203126,319.698999,319.92,320.25,319.48,319.5495,61186347,203126,319.698999,319.92,320.25,319.48,319.5495,61186347,203126,319.698999
320.0,320.25,319.53,319.56,49623485,191934,319.809935,320.0,320.25,319.53,319.56,49623485,191934,319.809935,320.0,320.25,319.53,319.56,49623485,191934,319.809935,320.0,320.25,319.53,319.56,49623485,191934,319.809935,320.0,320.25,319.53,319.56,49623485,191934,319.809935
319.8,320.98,319.5246,320.87,86170213,209269,320.413933,319.8,320.98,319.5246,320.87,86170213,209269,320.413933,319.8,320.98,319.5246,320.87,86170213,209269,320.413933,319.8,320.98,319.5246,320.87,86170213,209269,320.413933,319.8,320.98,319.5246,320.87,86170213,209269,320.413933
320.49,321.9742,319.3873,320.86,155358870,290669,321.049183,320.49,321.9742,319.3873,320.86,155358870,290669,321.049183,320.49,321.9742,319.3873,320.86,155358870,290669,321.049183,320.49,321.9742,319.3873,320.86,155358870,290669,321.049183,320.49,321.9742,319.3873,320.86,155358870,290669,321.049183
321.59,321.65,321.06,321.27,53424474,184090,321.310191,321.59,321.65,321.06,321.27,53424474,184090,321.310191,321.59,321.65,321.06,321.27,53424474,184090,321.310191,321.59,321.65,321.06,321.27,53424474,184090,321.310191,321.59,321.65,321.06,321.27,53424474,184090,321.310191
321.47,321.52,320.9,321.24,20538059,91922,321.181643,321.47,321.52,320.9,321.24,20538059,91922,321.181643,321.47,321.52,320.9,321.24,20538059,91922,321.181643,321.47,321.52,320.9,321.24,20538059,91922,321.181643,321.47,321.52,320.9,321.24,20538059,91922,321.181643
321.65,322.95,321.64,322.94,31027052,130597,322.13108,321.65,322.95,321.64,322.94,31027052,130597,322.13108,321.65,322.95,321.64,322.94,31027052,130597,322.13108,321.65,322.95,321.64,322.94,31027052,130597,322.13108,321.65,322.95,321.64,322.94,31027052,130597,322.13108
323.74,323.8,322.28,322.85,43669820,187647,322.997519,323.74,323.8,322.28,322.85,43669820,187647,322.997519,323.74,323.8,322.28,322.85,43669820,187647,322.997519,323.74,323.8,322.28,322.85,43669820,187647,322.997519,323.74,323.8,322.28,322.85,43669820,187647,322.997519
322.95,323.1,320.55,321.13,49782805,245064,321.464803,322.95,323.1,320.55,321.13,49782805,245064,321.464803,322.95,323.1,320.55,321.13,49782805,245064,321.464803,322.95,323.1,320.55,321.13,49782805,245064,321.464803,322.95,323.1,320.55,321.13,49782805,245064,321.464803
320.53,322.13,320.15,321.85,57173534,212945,321.379997,320.53,322.13,320.15,321.85,57173534,212945,321.379997,320.53,322.13,320.15,321.85,57173534,212945,321.379997,320.53,322.13,320.15,321.85,57173534,212945,321.379997,320.53,322.13,320.15,321.85,57173534,212945,321.379997
323.54,324.89,322.53,324.87,59253833,304884,323.710023,323.54,324.89,322.53,324.87,59253833,304884,323.710023,323.54,324.89,322.53,324.87,59253833,304884,323.710023,323.54,324.89,322.53,324.87,59253833,304884,323.710023,323.54,324.89,322.53,324.87,59253833,304884,323.710023
321.16,323.64,321.1,322.43,77783121,358500,322.791701,321.16,323.64,321.1,322.43,77783121,358500,322.791701,321.16,323.64,321.1,322.43,77783121,358500,322.791701,321.16,323.64,321.1,322.43,77783121,358500,322.791701,321.16,323.64,321.1,322.43,77783121,358500,322.791701
320.49,323.73,320.36,323.73,55817168,255767,322.722391,320.49,323.73,320.36,323.73,55817168,255767,322.722391,320.49,323.73,320.36,323.73,55817168,255767,322.722391,320.49,323.73,320.36,323.73,55817168,255767,322.722391,320.49,323.73,320.36,323.73,55817168,255767,322.722391
323.02,323.54,322.24,322.74,42874811,226059,322.711069,323.02,323.54,322.24,322.74,42874811,226059,322.711069,323.02,323.54,322.24,322.74,42874811,226059,322.711069,323.02,323.54,322.24,322.74,42874811,226059,322.711069,323.02,323.54,322.24,322.74,42874811,226059,322.711069
322.94,325.78,322.67,324.42,68435753,340004,324.331733,322.94,325.78,322.67,324.42,68435753,340004,324.331733,322.94,325.78,322.67,324.42,68435753,340004,324.331733,322.94,325.78,322.67,324.42,68435753,340004,324.331733,322.94,325.78,322.67,324.42,68435753,340004,324.331733
326.16,326.73,325.52,326.59,48582601,242161,326.093557,326.16,326.73,325.52,326.59,48582601,242161,326.093557,326.16,326.73,325.52,326.59,48582601,242161,326.093557,326.16,326.73,325.52,326.59,48582601,242161,326.093557,326.16,326.73,325.52,326.59,48582601,242161,326.093557
327.2899,327.46,325.2,325.64,53057389,236220,326.407649,327.2899,327.46,325.2,325.64,53057389,236220,326.407649,327.2899,327.46,325.2,325.64,53057389,236220,326.407649,327.2899,327.46,325.2,325.64,53057389,236220,326.407649,327.2899,327.46,325.2,325.64,53057389,236220,326.407649
326.39,327.96,325.92,327.92,47262010,217434,327.270101,326.39,327.96,325.92,327.92,47262010,217434,327.270101,326.39,327.96,325.92,327.92,47262010,217434,327.270101,326.39,327.96,325.92,327.92,47262010,217434,327.270101,326.39,327.96,325.92,327.92,47262010,217434,327.270101
327.47,328.62,326.844,327.42,62972316,331314,327.600324,327.47,328.62,326.844,327.42,62972316,331314,327.600324,327.47,328.62,326.844,327.42,62972316,331314,327.600324,327.47,328.62,326.844,327.42,62972316,331314,327.600324,327.47,328.62,326.844,327.42,62972316,331314,327.600324
327.35,329.02,327.26,328.16,72070483,293440,328.144958,327.35,329.02,327.26,328.16,72070483,293440,328.144958,327.35,329.02,327.26,328.16,72070483,293440,328.144958,327.35,329.02,327.26,328.16,72070483,293440,328.144958,327.35,329.02,327.26,328.16,72070483,293440,328.144958
329.7,330.92,329.45,330.86,54050528,230356,330.092649,329.7,330.92,329.45,330.86,54050528,230356,330.092649,329.7,330.92,329.45,330.86,54050528,230356,330.092649,329.7,330.92,329.45,330.86,54050528,230356,330.092649,329.7,330.92,329.45,330.86,54050528,230356,330.092649
331.7,332.18,330.7897,332.01,97745990,259002,331.586784,331.7,332.18,330.7897,332.01,97745990,259002,331.586784,331.7,332.18,330.7897,332.01,97745990,259002,331.586784,331.7,332.18,330.7897,332.01,97745990,259002,331.586784,331.7,332.18,330.7897,332.01,97745990,259002,331.586784
330.9,332.18,330.82,331.29,77742415,280060,331.516668,330.9,332.18,330.82,331.29,77742415,280060,331.516668,330.9,332.18,330.82,331.29,77742415,280060,331.516668,330.9,332.18,330.82,331.29,77742415,280060,331.516668,330.9,332.18,330.82,331.29,77742415,280060,331.516668
332.24,332.95,331.17,331.35,48921729,223502,331.901921,332.24,332.95,331.17,331.35,48921729,223502,331.901921,332.24,332.95,331.17,331.35,48921729,223502,331.901921,332.24,332.95,331.17,331.35,48921729,223502,331.901921,332.24,332.95,331.17,331.35,48921729,223502,331.901921
330.63,332.1682,329.41,331.8,51962994,275918,330.969616,330.63,332.1682,329.41,331.8,51962994,275918,330.969616,330.63,332.1682,329.41,331.8,51962994,275918,330.969616,330.63,332.1682,329.41,331.8,51962994,275918,330.969616,330.63,332.1682,329.41,331.8,51962994,275918,330.969616
332.44,332.53,327.36,328.76,87579833,456515,329.581169,332.44,332.53,327.36,328.76,87579833,456515,329.581169,332.44,332.53,327.36,328.76,87579833,456515,329.581169,332.44,332.53,327.36,328.76,87579833,456515,329.581169,332.44,332.53,327.36,328.76,87579833,456515,329.581169
323.03,325.12,322.66,323.51,84062588,480422,324.143307,323.03,325.12,322.66,323.51,84062588,480422,324.143307,323.03,325.12,322.66,323.51,84062588,480422,324.143307,323.03,325.12,322.66,323.51,84062588,480422,324.143307,323.03,325.12,322.66,323.51,84062588,480422,324.143307
325.07,327.85,323.6038,326.88,63833953,328817,326.542567,325.07,327.85,323.6038,326.88,63833953,328817,326.542567,325.07,327.85,323.6038,326.88,63833953,328817,326.542567,325.07,327.85,323.6038,326.88,63833953,328817,326.542567,325.07,327.85,323.6038,326.88,63833953,328817,326.542567
328.38,328.63,326.4,326.62,54040963,303785,327.339296,328.38,328.63,326.4,326.62,54040963,303785,327.339296,328.38,328.63,326.4,326.62,54040963,303785,327.339296,328.38,328.63,326.4,326.62,54040963,303785,327.339296,328.38,328.63,326.4,326.62,54040963,303785,327.339296
324.36,327.91,323.54,327.62,75491906,460066,325.589426,324.36,327.91,323.54,327.62,75491906,460066,325.589426,324.36,327.91,323.54,327.62,75491906,460066,325.589426,324.36,327.91,323.54,327.62,75491906,460066,325.589426,324.36,327.91,323.54,327.62,75491906,460066,325.589426
327.0,327.17,320.73,321.75,113854677,655050,323.010191,327.0,327.17,320.73,321.75,113854677,655050,323.010191,327.0,327.17,320.73,321.75,113854677,655050,323.010191,327.0,327.17,320.73,321.75,113854677,655050,323.010191,327.0,327.17,320.73,321.75,113854677,655050,323.010191
323.35,326.16,323.22,324.12,69242295,368445,324.397235,323.35,326.16,323.22,324.12,69242295,368445,324.397235,323.35,326.16,323.22,324.12,69242295,368445,324.397235,323.35,326.16,323.22,324.12,69242295,368445,324.397235,323.35,326.16,323.22,324.12,69242295,368445,324.397235
328.07,330.01,327.72,329.06,62581990,312751,328.612843,328.07,330.01,327.72,329.06,62581990,312751,328.612843,328.07,330.01,327.72,329.06,62581990,312751,328.612843,328.07,330.01,327.72,329.06,62581990,312751,328.612843,328.07,330.01,327.72,329.06,62581990,312751,328.612843
332.27,333.09,330.67,332.84,65957062,352026,332.001857,332.27,333.09,330.67,332.84,65957062,352026,332.001857,332.27,333.09,330.67,332.84,65957062,352026,332.001857,332.27,333.09,330.67,332.84,65957062,352026,332.001857,332.27,333.09,330.67,332.84,65957062,352026,332.001857
333.91,334.19,332.8,333.93,50359688,249695,333.627299,333.91,334.19,332.8,333.93,50359688,249695,333.627299,333.91,334.19,332.8,333.93,50359688,249695,333.627299,333.91,334.19,332.8,333.93,50359688,249695,333.627299,333.91,334.19,332.8,333.93,50359688,249695,333.627299
332.82,333.9941,331.6,332.24,64140507,300062,332.667398,332.82,333.9941,331.6,332.24,64140507,300062,332.667398,332.82,333.9941,331.6,332.24,64140507,300062,332.667398,332.82,333.9941,331.6,332.24,64140507,300062,332.667398,332.82,333.9941,331.6,332.24,64140507,300062,332.667398
331.24,334.75,331.19,334.75,42070006,217770,333.479034,331.24,334.75,331.19,334.75,42070006,217770,333.479034,331.24,334.75,331.19,334.75,42070006,217770,333.479034,331.24,334.75,331.19,334.75,42070006,217770,333.479034,331.24,334.75,331.19,334.75,42070006,217770,333.479034
336.16,337.02,334.684,335.27,54864533,268290,335.753907,336.16,337.02,334.684,335.27,54864533,268290,335.753907,336.16,337.02,334.684,335.27,54864533,268290,335.753907,336.16,337.02,334.684,335.27,54864533,268290,335.753907,336.16,337.02,334.684,335.27,54864533,268290,335.753907
336.85,337.65,336.43,337.44,43992662,230199,336.952181,336.85,337.65,336.43,337.44,43992662,230199,336.952181,336.85,337.65,336.43,337.44,43992662,230199,336.952181,336.85,337.65,336.43,337.44,43992662,230199,336.952181,336.85,337.65,336.43,337.44,43992662,230199,336.952181
335.8621,338.12,335.56,337.17,54495922,287287,337.048798,335.8621,338.12,335.56,337.17,54495922,287287,337.048798,335.8621,338.12,335.56,337.17,54495922,287287,337.048798,335.8621,338.12,335.56,337.17,54495922,287287,337.048798,335.8621,338.12,335.56,337.17,54495922,287287,337.048798
337.51,337.73,336.2,337.6,64582210,252426,337.149473,337.51,337.73,336.2,337.6,64582210,252426,337.149473,337.51,337.73,336.2,337.6,64582210,252426,337.149473,337.51,337.73,336.2,337.6,64582210,252426,337.149473,337.51,337.73,336.2,337.6,64582210,252426,337.149473
336.51,337.6677,335.21,336.73,57342526,286926,336.556062,336.51,337.6677,335.21,336.73,57342526,286926,336.556062,336.51,337.6677,335.21,336.73,57342526,286926,336.556062,336.51,337.6677,335.21,336.73,57342526,286926,336.556062,336.51,337.6677,335.21,336.73,57342526,286926,336.556062
337.79,339.08,337.48,338.32,48814692,221055,338.257216,337.79,339.08,337.48,338.32,48814692,221055,338.257216,337.79,339.08,337.48,338.32,48814692,221055,338.257216,337.79,339.08,337.48,338.32,48814692,221055,338.257216,337.79,339.08,337.48,338.32,48814692,221055,338.257216
337.7423,338.64,333.6817,336.99,74170362,431812,336.373227,337.7423,338.64,333.6817,336.99,74170362,431812,336.373227,337.7423,338.64,333.6817,336.99,74170362,431812,336.373227,337.7423,338.64,333.6817,336.99,74170362,431812,336.373227,337.7423,338.64,333.6817,336.99,74170362,431812,336.373227
335.47,335.81,332.58,333.45,113788208,488009,334.083922,335.47,335.81,332.58,333.45,113788208,488009,334.083922,335.47,335.81,332.58,333.45,113788208,488009,334.083922,335.47,335.81,332.58,333.45,113788208,488009,334.083922,335.47,335.81,332.58,333.45,113788208,488009,334.083922
323.14,333.5623,321.24,322.42,161339718,872753,324.335739,323.14,333.5623,321.24,322.42,161339718,872753,324.335739,323.14,333.5623,321.24,322.42,161339718,872753,324.335739,323.14,333.5623,321.24,322.42,161339718,872753,324.335739,323.14,333.5623,321.24,322.42,161339718,872753,324.335739
323.94,324.61,311.69,312.59,219005282,1448756,316.495235,323.94,324.61,311.69,312.59,219005282,1448756,316.495235,323.94,324.61,311.69,312.59,219005282,1448756,316.495235,323.94,324.61,311.69,312.59,219005282,1448756,316.495235,323.94,324.61,311.69,312.59,219005282,1448756,316.495235
314.18,318.11,310.7,311.61,195021130,1374134,313.607502,314.18,318.11,310.7,311.61,195021130,1374134,313.607502,314.18,318.11,310.7,311.61,195021130,1374134,313.607502,314.18,318.11,310.7,311.61,195021130,1374134,313.607502,314.18,318.11,310.7,311.61,195021130,1374134,313.607502
305.46,311.5637,297.51,297.7,285043552,2154930,304.296785,305.46,311.5637,297.51,297.7,285043552,2154930,304.296785,305.46,311.5637,297.51,297.7,285043552,2154930,304.296785,305.46,311.5637,297.51,297.7,285043552,2154930,304.296785,305.46,311.5637,297.51,297.7,285043552,2154930,304.296785
288.7,297.892,285.54,296.24,389556413,2687370,292.303282,288.7,297.892,285.54,296.24,389556413,2687370,292.303282,288.7,297.892,285.54,296.24,389556413,2687370,292.303282,288.7,297.892,285.54,296.24,389556413,2687370,292.303282,288.7,297.892,285.54,296.24,389556413,2687370,292.303282
298.21,309.16,294.46,308.9,238711615,1763454,301.440647,298.21,309.16,294.46,308.9,238711615,1763454,301.440647,298.21,309.16,294.46,308.9,238711615,1763454,301.440647,298.21,309.16,294.46,308.9,238711615,1763454,301.440647,298.21,309.16,294.46,308.9,238711615,1763454,301.440647
309.5,313.84,297.57,300.32,302774450,2844649,304.596032,309.5,313.84,297.57,300.32,302774450,2844649,304.596032,309.5,313.84,297.57,300.32,302774450,2844649,304.596032,309.5,313.84,297.57,300.32,302774450,2844649,304.596032,309.5,313.84,297.57,300.32,302774450,2844649,304.596032
306.12,313.1,303.33,313.05,176647833,1261951,307.99443,306.12,313.1,303.33,313.05,176647833,1261951,307.99443,306.12,313.1,303.33,313.05,176647833,1261951,307.99443,306.12,313.1,303.33,313.05,176647833,1261951,307.99443,306.12,313.1,303.33,313.05,176647833,1261951,307.99443
304.97,308.47,300.01,302.51,186646891,1265053,304.42785,304.97,308.47,300.01,302.51,186646891,1265053,304.42785,304.97,308.47,300.01,302.51,186646891,1265053,304.42785,304.97,308.47,300.01,302.51,186646891,1265053,304.42785,304.97,308.47,300.01,302.51,186646891,1265053,304.42785
293.15,298.78,290.23,297.43,228918131,1642906,295.257537,293.15,298.78,290.23,297.43,228918131,1642906,295.257537,293.15,298.78,290.23,297.43,228918131,1642906,295.257537,293.15,298.78,290.23,297.43,228918131,1642906,295.257537,293.15,298.78,290.23,297.43,228918131,1642906,295.257537
275.3,284.19,273.45,276.32,309425747,2577867,280.319722,275.3,284.19,273.45,276.32,309425747,2577867,280.319722,275.3,284.19,273.45,276.32,309425747,2577867,280.319722,275.3,284.19,273.45,276.32,309425747,2577867,280.319722,275.3,284.19,273.45,276.32,309425747,2577867,280.319722
284.64,288.52,273.5,288.41,276444058,2516868,281.131339,284.64,288.52,273.5,288.41,276444058,2516868,281.131339,284.64,288.52,273.5,288.41,276444058,2516868,281.131339,284.64,288.52,273.5,288.41,276444058,2516868,281.131339,284.64,288.52,273.5,288.41,276444058,2516868,281.131339
280.7,281.94,270.88,274.25,256678789,2152461,277.627436,280.7,281.94,270.88,274.25,256678789,2152461,277.627436,280.7,281.94,270.88,274.25,256678789,2152461,277.627436,280.7,281.94,270.88,274.25,256678789,2152461,277.627436,280.7,281.94,270.88,274.25,256678789,2152461,277.627436
256.0,266.66,247.68,255.24,392221671,3709928,255.696186,256.0,266.66,247.68,255.24,392221671,3709928,255.696186,256.0,266.66,247.68,255.24,392221671,3709928,255.696186,256.0,266.66,247.68,255.24,392221671,3709928,255.696186,256.0,266.66,247.68,255.24,392221671,3709928,255.696186
263.09,271.4754,248.5237,270.2,329567333,2676725,258.720349,263.09,271.4754,248.5237,270.2,329567333,2676725,258.720349,263.09,271.4754,248.5237,270.2,329567333,2676725,258.720349,263.09,271.4754,248.5237,270.2,329567333,2676725,258.720349,263.09,271.4754,248.5237,270.2,329567333,2676725,258.720349
241.18,256.9,237.36,241.065,297416055,2147759,248.778043,241.18,256.9,237.36,241.065,297416055,2147759,248.778043,241.18,256.9,237.36,241.065,297416055,2147759,248.778043,241.18,256.9,237.36,241.065,297416055,2147759,248.778043,241.18,256.9,237.36,241.065,297416055,2147759,248.778043
245.04,256.17,237.07,254.19,263343391,2175117,247.743241,245.04,256.17,237.07,254.19,263343391,2175117,247.743241,245.04,256.17,237.07,254.19,263343391,2175117,247.743241,245.04,256.17,237.07,254.19,263343391,2175117,247.743241,245.04,256.17,237.07,254.19,263343391,2175117,247.743241
236.25,248.37,228.02,235.69,327642361,2874732,237.831026,236.25,248.37,228.02,235.69,327642361,2874732,237.831026,236.25,248.37,228.02,235.69,327642361,2874732,237.831026,236.25,248.37,228.02,235.69,327642361,2874732,237.831026,236.25,248.37,228.02,235.69,327642361,2874732,237.831026
239.25,247.38,232.22,240.55,289341493,2855925,241.350367,239.25,247.38,232.22,240.55,289341493,2855925,241.350367,239.25,247.38,232.22,240.55,289341493,2855925,241.350367,239.25,247.38,232.22,240.55,289341493,2855925,241.350367,239.25,247.38,232.22,240.55,289341493,2855925,241.350367
